Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Cancellation / Rejection reason,Restaurant compensation (Cancellation),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6157707671,2024-09-06 19:40:00,Delivered,Zomato Delivery,4.0,2 x Chilli Cheese Garlic Bread,Buy 1 Get 1 - ₹259.00,259.0,12.95,0.0,0.0,0.0,0.0,271.95,,None,,13.0,0.3,Correctly,None,bffe32d27bf1067cf97151344e15a700db4ed68c216df3551cb5917485b2e452
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6156954288,2024-09-06 19:32:00,Delivered,Zomato Delivery,4.0,"1 x Tripple Cheese Pizza, 1 x Makhani Paneer Pizza, 1 x Murgh Amritsari Seekh Pide, 1 x Chicken Pepperoni Pizza",Buy 1 Get 1 - ₹1098.00,1558.0,77.9,0.0,0.0,0.0,0.0,1635.9,,None,,20.58,2.9,Correctly,None,d4cfb68c503e3019995f8300e6dfb6637d578645a14d174d8634d2c19fbe276f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6150580042,2024-09-06 19:15:00,Delivered,Zomato Delivery,3.0,"1 x Cheesy Garlic Bread, 1 x Margherita Pizza, 1 x Herbed Potato",Buy 1 Get 1 - ₹239.00,607.0,30.35,0.0,0.0,0.0,0.0,637.35,,None,,19.03,3.9,Correctly,None,b64eade2d814bda0a3b16234e44400a4a9c0c44e5d6738a42e9e3c62b3d25723
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6155784838,2024-09-06 19:14:00,Delivered,Zomato Delivery,4.0,2 x Murgh Amritsari Seekh Pide,Buy 1 Get 1 - ₹349.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,None,,16.0,2.1,Correctly,None,f48d1c65fd5595def813fc8b8e6b566490bd4b936783bc86831e1dbf7a131b42
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6157237443,2024-09-06 19:11:00,Delivered,Zomato Delivery,5.0,"1 x Bellpepper Onion Pizza, 1 x Peri Peri Grilled Chicken Pizza, 2 x Grilled Tangdis",Buy 1 Get 1 - ₹848.00,888.0,44.4,0.0,0.0,0.0,0.0,932.4,,None,,13.47,1.1,Correctly,None,95756f60e5740c12d14b2aaf0e83d149c2f8236886083cdcc1ed7afd54a32234
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147797943,2024-09-06 19:07:00,Delivered,Zomato Delivery,1.0,"1 x Murgh Amritsari Seekh Pide, 1 x Just Pepperoni Pide",Buy 1 Get 1 - ₹349.00,399.0,19.95,0.0,0.0,0.0,0.0,418.95,,None,,11.07,1.6,Correctly,None,4287ad9cbdff626d184a012148fcf840d02a9826fb3e984d41d0b984ba73108a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6136609412,2024-09-06 18:50:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x Murgh Amritsari Seekh Pizza",Buy 1 Get 1 - ₹599.00,629.0,31.45,0.0,0.0,0.0,0.0,660.45,,None,,19.2,6.8,Correctly,None,afde3d1742e87ac9200ada9d58d77ae8c23a6cce158440d7ab124f7aa445e07d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6157469335,2024-09-06 18:47:00,Delivered,Zomato Delivery,6.0,"1 x Peri Peri Paneer Pizza, 1 x Makhani Paneer Pizza",Buy 1 Get 1 - ₹658.00,658.0,32.9,0.0,0.0,0.0,0.0,690.9,4.0,None,,17.27,2.0,Correctly,None,15143e31a214f700605eb46468a50f59d5f9bd638c5d31efb351b0129619cb21
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6157098262,2024-09-06 18:43:00,Delivered,Zomato Delivery,4.0,"1 x Cheesy Garlic Bread, 3 x Grilled Tangdis",Buy 1 Get 1 - ₹508.00,538.0,26.9,0.0,0.0,0.0,0.0,564.9,,None,,16.62,0.5,Correctly,None,d8ef42c657181ebe1048716fa48a16d01c226175f7b5f56c178be43a428a92ac
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6157713313,2024-09-06 18:38:00,Delivered,Zomato Delivery,6.0,"1 x Grilled Tangdis, 1 x Murgh Amritsari Garlic Bread",Buy 1 Get 1 - ₹269.00,289.0,14.45,0.0,0.0,0.0,0.0,303.45,,None,,12.25,0.3,Correctly,None,67ab79f26cc9ce6d7eb97bcbc08ef5c8d65faf212027964b9f09c5851d0d4233
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6157608862,2024-09-06 18:38:00,Delivered,Zomato Delivery,0.5,1 x Peri Peri Fries,60% off upto Rs.120,189.0,4.74,94.12,0.0,0.0,0.0,99.62,,None,,11.93,5.0,Correctly,None,1cf1ea5851d0eb58b63605e0648adc65c466e086430cf901fbdc21291b758dfb
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6146068850,2024-09-06 18:27:00,Delivered,Zomato Delivery,7.0,"1 x Peri Peri Paneer Pizza, 1 x Bageecha Pizza",Buy 1 Get 1 - ₹579.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,None,,15.97,0.7,Correctly,None,be9b7c712d60386f43f9f0afd117ec540fe321c277bdaf66b89228fd42d799de
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6155683019,2024-09-06 18:08:00,Delivered,Zomato Delivery,6.0,"1 x Fried Chicken Strips, 1 x All About Chicken Pizza, 1 x Herbed Potato, 1 x Mushroom Pizza",Buy 1 Get 1 - ₹757.00,848.0,42.4,0.0,0.0,0.0,0.0,890.4,4.0,None,,18.3,2.3,Correctly,None,8ddedb44eb97d83e4d41d89b3d7520c45c6cf32e6e5b0bbe3b9746149f13487a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147297401,2024-09-06 17:59:00,Delivered,Zomato Delivery,3.0,"1 x Spinach Sumac Pide, 1 x Masala Paneer Pide",Buy 1 Get 1 - ₹319.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,,None,,16.4,7.6,Correctly,Non-refunded complaint,f64189b1f546633e057feef798609d46c802518d7ee9a7937c55ccab5b5be268
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152957107,2024-09-06 16:07:00,Delivered,Zomato Delivery,2.0,2 x Grilled Tangdis,Buy 1 Get 1 - ₹269.00,269.0,13.45,0.0,0.0,0.0,0.0,282.45,,None,,23.98,5.8,Correctly,None,055fb8b9e577e19536e5416c584223dfeba49776db5dc31e798aa40c45d91498
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6153423907,2024-09-06 16:02:00,Delivered,Zomato Delivery,5.0,"1 x Bageecha Pizza, 1 x Salted Fries, 1 x Peri Peri Fries, 1 x All About Chicken Pizza",Buy 1 Get 1 - ₹828.00,867.0,43.35,0.0,0.0,0.0,0.0,910.35,,None,,22.73,9.0,Correctly,None,0d372c57645c12ce7c1b3bed9c2821080fb635e7c20059ecec883ed8bcbd421e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154851519,2024-09-06 15:42:00,Delivered,Zomato Delivery,3.0,"2 x Jamaican Chicken Melt, 2 x Murgh Amritsari Seekh Melt",Buy 1 Get 1 - ₹958.00,958.0,47.9,0.0,0.0,0.0,0.0,1005.9,,None,,24.3,1.2,Correctly,None,ebc9c452d6266a60bb54366e3eb60196d25065fd7febd4b30681618ea8da90dd
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6155029420,2024-09-06 15:14:00,Delivered,Zomato Delivery,3.0,"1 x Jamaican Chicken Melt, 1 x Margherita Pizza",Buy 1 Get 1 - ₹459.00,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,None,,19.88,6.5,Correctly,None,f04fba1f4115a10ec6084e0d74e350a3c584884ee00b9fa5887ef446c7709e97
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6156991185,2024-09-06 14:59:00,Delivered,Zomato Delivery,2.0,"1 x Peri Peri Paneer Pizza, 1 x Tripple Cheese Pizza",Buy 1 Get 1 - ₹549.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,5.0,None,,19.22,11.2,Correctly,None,56eed39104a037d18a372dbe02450c7f4e9e61ea6e8d0df6af5bc9e0be3bee15
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145759483,2024-09-06 14:19:00,Delivered,Zomato Delivery,5.0,"1 x Murgh Amritsari Seekh Pizza, 1 x Bageecha Pizza",Buy 1 Get 1 - ₹599.00,629.0,31.45,0.0,0.0,0.0,0.0,660.45,,None,,23.03,0.5,Correctly,None,7a06c5bf0eb5ac7e9228645d4c4d524f9dc561191720290e51d0a093eb88ba6a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154316507,2024-09-06 14:04:00,Delivered,Zomato Delivery,3.0,"1 x Murgh Amritsari Garlic Bread, 1 x Mushroom Mozzarella Melt, 1 x Murgh Amritsari Seekh Melt, 1 x Chilli Cheese Garlic Bread",Buy 1 Get 1 - ₹708.00,768.0,38.4,0.0,0.0,0.0,0.0,806.4,,None,,28.27,4.9,Correctly,None,74f2e080f6b0779df14917017442a4112806b13528e1c38dea9d0815986de66e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6156480559,2024-09-06 13:47:00,Delivered,Zomato Delivery,2.0,"1 x Murgh Amritsari Garlic Bread, 1 x Spinach Sumac Pide",Buy 1 Get 1 - ₹289.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,,None,,15.9,0.7,Correctly,None,ade4996d07da854bb666884296fe070f2157418ba2b03b16fac49b90fb3313c6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152715511,2024-09-06 13:30:00,Delivered,Zomato Delivery,4.0,2 x Peri Peri Paneer Pizza,Buy 1 Get 1 - ₹579.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,None,,18.63,2.9,Correctly,None,78275f9d69f1e30c530b8289a915baff6f3e48dc366b4cf87f4b421ab1c7fbfa
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6155888113,2024-09-06 12:44:00,Delivered,Zomato Delivery,3.0,"1 x Mushroom Mozzarella Melt, 1 x Spinach Sumac Pide",Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,None,,17.07,3.6,Correctly,None,40c95038a0d4af91506202ca68741a92e8bfb7acb0f634803511a80c97055f4b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6155245038,2024-09-06 12:19:00,Delivered,Zomato Delivery,6.0,2 x Mutton Seekh Pide,Buy 1 Get 1 - ₹399.00,399.0,19.95,0.0,0.0,0.0,0.0,418.95,,None,,22.7,2.6,Correctly,None,3907fe6cd9fb48458dbc9fe7e5d21a9029a6732baba8c62d2147186e7e3f0b29
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6153715258,2024-09-06 12:18:00,Delivered,Zomato Delivery,4.0,"1 x Cheesy Garlic Bread, 1 x Mushroom Pizza, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",Buy 1 Get 1 - ₹1038.00,1058.0,52.9,0.0,0.0,0.0,0.0,1110.9,,None,,23.48,1.3,Correctly,None,7c125b06f253ab440c46d4678d905851c0fd02b73cfeb7764da27ab1515de230
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154169545,2024-09-06 11:50:00,Delivered,Zomato Delivery,5.0,"1 x Murgh Amritsari Seekh Pizza, 1 x Just Pepperoni Pizza",Buy 1 Get 1 - ₹629.00,649.0,32.45,0.0,0.0,0.0,0.0,681.45,,None,,23.27,12.3,Correctly,None,a06b9e1de62cf877190469cd8703f077815ec866d38cf9ae19fdbc1e875e83e3
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6156498310,2024-09-06 11:44:00,Delivered,Zomato Delivery,3.0,"1 x Bageecha Pizza, 1 x All About Chicken Pizza",Buy 1 Get 1 - ₹599.00,859.0,42.95,0.0,0.0,0.0,0.0,901.95,,None,,29.38,11.1,Correctly,None,6fb11a932219d43bb4bb416b4f53a088ed05de4445985bb0ba2b89c53b554eff
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154697130,2024-09-06 02:47:00,Delivered,Zomato Delivery,3.0,1 x Murgh Amritsari Seekh Pizza,Flat Rs.150 off,809.0,34.85,112.0,0.0,0.0,0.0,731.85,,None,,15.12,2.5,Correctly,None,85b50382298582325a0217131d56d5449e3ae3966a11c4e7249fe237ce29efef
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152294825,2024-09-06 00:12:00,Delivered,Zomato Delivery,3.0,1 x Just Pepperoni Pizza,Flat Rs.150 off,649.0,26.85,112.0,0.0,0.0,0.0,563.85,,None,,29.15,6.4,Correctly,None,e4de67c4ea39e84aa75615c6297f61997e6f158ca6923c475583e7e9dd7a30eb
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148126536,2024-09-05 23:19:00,Delivered,Zomato Delivery,5.0,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",Flat Rs.200 off,1058.0,42.9,200.0,0.0,0.0,0.0,900.9,,None,,17.28,0.5,Correctly,None,8cb70adb32f08355158dba35d6f179f692f4d2acdd2b7cb9245cb1647cf5f8c4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6134676060,2024-09-05 23:12:00,Delivered,Zomato Delivery,1.0,1 x Margherita Pizza,60% off upto Rs.120,459.0,18.0,99.0,0.0,0.0,0.0,378.0,,None,,11.1,0.2,Correctly,None,9691667ba079b6232ab0fccf00424f9a32aef1ef5e9f505a4a4ce563e1f9d36c
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6150491884,2024-09-05 23:08:00,Delivered,Zomato Delivery,3.0,1 x Makhani Paneer Pizza,Flat Rs.150 off,658.0,27.3,112.0,0.0,0.0,0.0,573.3,,None,,12.98,0.6,Correctly,None,9cbb89b0516ff87d02548afbd1acc4acf142d4d81bbbd437244e644f2aa5af2a
