Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Cancellation / Rejection reason,Restaurant compensation (Cancellation),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6242973043,2024-10-05 21:26:00,Delivered,Zomato Delivery,4.0,2 x All About Chicken Pizza,Buy 1 Get 1 - ₹659.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,36.65,11.1,Incorrectly,,279b37c06fd5ce45679634af336cf84b0485e386a68112959291f59bb5432b21
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6238172188,2024-10-05 00:15:00,Delivered,Zomato Delivery,2.0,"1 x OG Cheese Pide, 1 x Tipsy Tiger Fresh Lime Soda",60% off upto Rs.120,468.05,18.45,99.0,0.0,0.0,0.0,387.5,,,,17.85,9.0,Incorrectly,Item(s) missing or not delivered,2d2a2c4a080f2a08a634a90c94cfe31753db7750aacb41b3d47a20fe20bf8d96
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6237406430,2024-10-03 20:53:00,Delivered,Zomato Delivery,5.0,"1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,858.0,42.9,0.0,0.0,0.0,0.0,900.9,,,,18.61,13.0,Incorrectly,,cbc00552127122263b8d9e053714bf9ca1ad65dbaf81065c2dd6b2368694b60e
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6210568462,2024-10-03 16:29:00,Delivered,Zomato Delivery,8.0,1 x Makhani Paneer Pizza,60% off upto Rs.120,579.0,24.0,99.0,0.0,0.0,0.0,504.0,,,,19.1,14.5,Incorrectly,,c0d36aab3d23d0288c77cd39788ff3c74542c58ade6d80fbd0540e16ef6b2d6a
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6235680272,2024-10-03 16:15:00,Delivered,Zomato Delivery,2.0,"1 x Mushroom Mozzarella Melt, 1 x OG Cheese Pide",60% off upto Rs.120,798.0,34.95,99.0,0.0,0.0,0.0,733.95,,,,19.27,12.7,Incorrectly,,35e49fefd0807a9f7b52ca68ce232b59a43acf858c30b5e78f8cbd33f198e9d0
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6230953481,2024-10-02 19:20:00,Delivered,Zomato Delivery,2.0,1 x Cheesy Garlic Bread,60% off upto Rs.120,239.0,7.0,99.0,0.0,0.0,0.0,147.0,,,,17.39,16.5,Incorrectly,,cc81127884b4636b075a045bb0cf17b4c95b6475d520cb98c4543e973629469d
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6230685075,2024-10-01 20:02:00,Delivered,Zomato Delivery,3.0,"1 x Mushroom Mozzarella Melt, 1 x Margherita Pizza, 1 x Spinach Sumac Pide",Flat Rs.200 off,1237.0,51.85,200.0,0.0,0.0,0.0,1088.85,,,,22.31,7.6,Incorrectly,,502cb326eade0901b2d278040919b6dceadc49eb25085aea5d7815463e9f6345
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6229741136,2024-10-01 19:49:00,Delivered,Zomato Delivery,4.0,"1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Pizza, 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",Flat Rs.200 off,2306.0,105.3,200.0,0.0,0.0,0.0,2211.3,,,,24.74,10.2,Incorrectly,,6ab352161364a789fb8812ff4fd29bc0336588bb42f2dbefe9d7397b98345efe
20882713,Swaad,DLF Phase 1,Delhi NCR,6254280641,2024-10-10 16:20:00,Delivered,Zomato Delivery,2.0,1 x Bone in Jamaican Grilled Chicken,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,17.5,9.5,Incorrectly,,708c71b138e33a5fb56effb315c1ee67437ab1cc6a8cb7ef860e7a1c72a9a8d2
20882713,Swaad,DLF Phase 1,Delhi NCR,6247011549,2024-10-07 00:50:00,Delivered,Zomato Delivery,4.0,"1 x Bone in Jamaican Grilled Chicken, 1 x AAC Signature Fries, 1 x Grilled Chicken Smoky BBQ Tender",Flat Rs.175 off,934.0,37.95,175.0,0.0,0.0,0.0,796.95,,,,24.47,9.2,Incorrectly,,85de2ce49ecb95cb0842fcdd598dab713cb2eca270f81f1e592953bb090f01cd
20882713,Swaad,DLF Phase 1,Delhi NCR,6237366995,2024-10-05 22:05:00,Delivered,Zomato Delivery,6.0,1 x Fried Chicken Classic Tender,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,,,,15.03,9.4,Incorrectly,,e99c7ebfc1fb1b50276e5ef402f5f53ee819ebb323fa0e1773a6d7016ae031b9
20882713,Swaad,DLF Phase 1,Delhi NCR,6239585638,2024-10-05 00:30:00,Delivered,Zomato Delivery,2.0,"1 x Grilled Chicken Jamaican Tangdi, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Onion Bombs",Flat Rs.175 off,1208.0,51.65,175.0,0.0,0.0,0.0,1084.65,,,,30.09,12.3,Incorrectly,,8f0e4690f4ccc57ab400c9931472a471033f4cdab7d0e3990fc3347b42bb32f3
20882713,Swaad,DLF Phase 1,Delhi NCR,6238776197,2024-10-04 13:41:00,Delivered,Zomato Delivery,3.0,1 x Bone in Jamaican Grilled Chicken,50% off upto Rs.100,420.0,16.0,100.0,0.0,0.0,0.0,336.0,,,,18.3,8.8,Incorrectly,,e2642a11f0fa84180c8a001d47c46e876d5bb956d41739ddb3a429a35e71cb92
21077127,Aura Pizzas,Sector 135,Delhi NCR,6249480139,2024-10-09 14:16:00,Delivered,Zomato Delivery,1.0,"1 x Angara Paneer Melt, 1 x Mushroom Mozzarella Melt",Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,19.22,12.1,Incorrectly,,46fcaa7ff6f842a318776c12bc40f44ff17b1d3fc46a30a68988c32baaa7279d
21077127,Aura Pizzas,Sector 135,Delhi NCR,6247899072,2024-10-09 12:14:00,Delivered,Zomato Delivery,4.0,"1 x Chilli Cheese Garlic Bread, 1 x Murgh Amritsari Garlic Bread",Buy 1 Get 1 - ₹259.00,289.0,14.45,0.0,0.0,0.0,0.0,303.45,,,,17.45,11.7,Incorrectly,,7bd282ab75a3207369e68adc008e334a72de3167f8f63e4fa9a5b369ccadef7a
21077127,Aura Pizzas,Sector 135,Delhi NCR,6249645982,2024-10-08 20:30:00,Delivered,Zomato Delivery,2.0,"1 x Makhani Paneer Pizza, 1 x Peri Peri Paneer Pizza",Flat Rs.200 off,1158.0,47.9,200.0,0.0,0.0,0.0,1005.9,,,,13.43,10.2,Incorrectly,,c3b15ff7e332d3848443fe992362313cfc14e3f2d1f3f80f84979143c2baec38
21077127,Aura Pizzas,Sector 135,Delhi NCR,6242112495,2024-10-05 19:38:00,Delivered,Zomato Delivery,10.0,"1 x All About Chicken Pizza, 1 x Margherita Pizza",Buy 1 Get 1 - ₹538.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,12.47,11.2,Incorrectly,,4620d72db84de97ded1e11053a5666612fade2e51310101b444a9689d53ce20c
21077127,Aura Pizzas,Sector 135,Delhi NCR,6241413640,2024-10-05 19:38:00,Delivered,Zomato Delivery,4.0,2 x Masala Paneer Pide,Buy 1 Get 1 - ₹319.00,319.0,15.95,0.0,0.0,0.0,0.0,334.95,,,,10.23,7.6,Incorrectly,,490c0d10a544c1dda1670fd3c31bde74c9d11c154e597f9f1159a9a433700f96
21077127,Aura Pizzas,Sector 135,Delhi NCR,6241305700,2024-10-05 19:16:00,Delivered,Zomato Delivery,1.0,"1 x Masala Paneer Pide, 1 x Chilli Cheese Garlic Bread",Buy 1 Get 1 - ₹259.00,319.0,15.95,0.0,0.0,0.0,0.0,334.95,,,,11.15,17.9,Incorrectly,,bc79ce2003dba03feae1feb5e69a21471a52d6478a5fa656ae0be7ce4097349a
21077127,Aura Pizzas,Sector 135,Delhi NCR,6233831201,2024-10-05 18:48:00,Delivered,Zomato Delivery,4.0,"1 x Mushroom Mozzarella Melt, 1 x Angara Paneer Melt",Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,14.15,12.4,Incorrectly,,6f85bc7c8a578e5d6d6a2c151f5024bd915a44dad5354f6cb250266198d58e05
21077127,Aura Pizzas,Sector 135,Delhi NCR,6228484558,2024-10-04 23:05:00,Delivered,Zomato Delivery,9.0,1 x Jamaican Chicken Melt,50% off upto Rs.100,479.0,18.95,100.0,0.0,0.0,0.0,397.95,,,,17.28,8.9,Incorrectly,,78677d743eba672a7b795365e62bd4a51af1d4d8c952c4b9a3e1ac2d4f058eea
21077127,Aura Pizzas,Sector 135,Delhi NCR,6235267427,2024-10-03 21:14:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x Tripple Cheese Pizza, 1 x Herbed Potato",Flat Rs.200 off,1696.0,74.8,200.0,0.0,0.0,0.0,1570.8,,,,14.95,8.8,Incorrectly,,0b4bd59faea8322a490a96f618e19d6a7607d9605765186357e1faa48aa4a58e
21077127,Aura Pizzas,Sector 135,Delhi NCR,6228812694,2024-10-03 11:59:00,Delivered,Zomato Delivery,2.0,1 x Tripple Cheese Pizza,60% off upto Rs.120,549.0,22.5,99.0,0.0,0.0,0.0,472.5,,,,14.25,10.2,Incorrectly,,ae8a0769cb40f3915b6d562704916a8c15546f2d70cbc638e4681a8fbf7daf97
21077127,Aura Pizzas,Sector 135,Delhi NCR,6231946234,2024-10-02 19:21:00,Delivered,Zomato Delivery,4.0,"1 x Murgh Amritsari Garlic Bread, 1 x Bageecha Pizza, 1 x All About Chicken Pizza, 1 x Cheesy Garlic Bread",Flat Rs.200 off,2324.0,106.2,200.0,0.0,0.0,0.0,2230.2,,,,20.23,16.6,Incorrectly,,b6e075ce6921be50cb1cb5da5b3d86ea7ded72c5b9c40d50c6f65a752ccd7c02
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6246546604,2024-10-07 19:12:00,Delivered,Zomato Delivery,14.0,"2 x Indian Pico De-Gallo, 1 x Bacon Pepperoni Melt, 1 x Garlic Aioli, 1 x Murgh Amritsari Garlic Bread, 1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Jamaican Chicken Melt, 2 x Harisa Mayo",Flat Rs.200 off,2693.0,124.65,200.0,0.0,0.0,0.0,2617.65,,,,30.08,11.0,Incorrectly,,3c2ecd2db7e2b651f6d8bbf9774e413cdd9a072cf5d24a4e83c68743e1e43e50
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6235173949,2024-10-07 12:03:00,Delivered,Zomato Delivery,7.0,"1 x Murgh Amritsari Garlic Bread, 1 x Murgh Amritsari Seekh Pide",Flat Rs.150 off,638.0,25.9,120.0,0.0,0.0,0.0,543.9,,,,19.12,11.4,Incorrectly,,8995be5f41765ef72f116d6489ae1fab06ae319f1b078c2953e6baab065fa1a7
20320607,Swaad,Sector 4,Delhi NCR,6282613507,2024-10-20 15:08:00,Delivered,Zomato Delivery,2.0,"1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Angara Tender",50% off upto Rs.100,620.0,26.0,100.0,0.0,0.0,0.0,546.0,,,,11.58,8.3,Incorrectly,,c09315989c73b63e819090d7a790875c179207a503d3bcee12813aa4947df678
20320607,Swaad,Sector 4,Delhi NCR,6264969546,2024-10-16 13:08:00,Delivered,Zomato Delivery,8.0,1 x Bone in Kabuli Grilled Chicken,,695.0,34.75,0.0,0.0,0.0,0.0,729.75,4.0,,,14.18,7.1,Incorrectly,,aafa47778200ca649a7a352257c867fc37f490bf57f5e263a60519f0b1686dd0
20320607,Swaad,Sector 4,Delhi NCR,6266034918,2024-10-13 22:05:00,Delivered,Zomato Delivery,2.0,"1 x Fried Chicken Angara Tender, 1 x Indian Honey Mustard sauce",50% off upto Rs.100,385.0,14.25,100.0,0.0,0.0,0.0,299.25,,,,19.02,9.0,Incorrectly,,fdbc0f95339df56b4e1b0921d6176bd12205e9dd2406442c5a52105df6882b6d
20320607,Swaad,Sector 4,Delhi NCR,6265384794,2024-10-13 21:24:00,Delivered,Zomato Delivery,2.0,1 x Fried Chicken Classic Tender,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,12.53,11.2,Incorrectly,,bcfa051a96036fe2f67b8b7d0f27b37d983dede68aab0aeb2541811d09b0c859
20320607,Swaad,Sector 4,Delhi NCR,6260524321,2024-10-13 18:51:00,Delivered,Zomato Delivery,9.0,"1 x AAC Special Slaw, 1 x Onion Rings, 1 x Grilled Chicken Jamaican Tangdi, 1 x Fried Chicken Angara Tender, 1 x Garlic Aioli, 1 x Fried Chicken Ghostbuster Tender",Flat Rs.175 off,1681.0,75.3,175.0,0.0,0.0,0.0,1581.3,,,,22.75,8.9,Incorrectly,,46b23ca180e92f88fe8083c29efad552565d5f8ecf5e953dfd30b52bc88e4605
20320607,Swaad,Sector 4,Delhi NCR,6259294740,2024-10-11 22:28:00,Delivered,Zomato Delivery,6.0,1 x Fried Chicken Classic Tender,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,,,,12.27,8.9,Incorrectly,,40e36be17e658f5e211bc382e1f20f0db68b75fb422d4566fb1056a95ff250ff
20320607,Swaad,Sector 4,Delhi NCR,6250876109,2024-10-11 21:47:00,Delivered,Zomato Delivery,6.0,1 x Bone in Jamaican Grilled Chicken,Flat Rs.200 off,1045.0,48.25,80.0,0.0,0.0,0.0,1013.25,,,,2.82,13.9,Incorrectly,,2c7b530615811a0d03e49bded5b29ad0e190ef5d84a8a21550e6d80c9d07748f
20320607,Swaad,Sector 4,Delhi NCR,6259478185,2024-10-11 19:57:00,Delivered,Zomato Delivery,10.0,1 x Fried Chicken Classic Tender,20% off upto Rs.50,514.0,23.2,50.0,0.0,0.0,0.0,487.2,,,,17.13,14.5,Incorrectly,,f48718357705c8bd54d2e08b80c1a8253ec42b3b562602ece399548480109bec
20320607,Swaad,Sector 4,Delhi NCR,6209702535,2024-10-11 18:37:00,Delivered,Zomato Delivery,6.0,"1 x Peri Peri Crisper Fries, 1 x Bone in Smoky Bbq Grilled Chicken",Flat Rs.175 off,1244.0,53.45,175.0,0.0,0.0,0.0,1122.45,,,,23.25,16.1,Incorrectly,,f74df749d0f9b3058f7077e8a29dcffa4b060891594d979589835191348130b4
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6278425698,2024-10-20 03:28:00,Delivered,Zomato Delivery,1.0,1 x AAC Grilled Chicken Burger,50% off upto Rs.100,594.0,24.7,100.0,0.0,0.0,0.0,518.7,5.0,,,12.13,10.6,Incorrectly,,8396bc5ab41ff7f9f183e33475c5dc8ffefbfffb31d0fdebc694cefc651a81bf
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6279964746,2024-10-18 22:11:00,Delivered,Zomato Delivery,6.0,"1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender",40% off upto Rs.80,620.0,27.0,80.0,31.0,0.0,0.0,536.0,,,,14.87,23.4,Incorrectly,,a81f5825fd4aa4e8bce786a4f3c6eff61a7b4f86570cdfa2e298eabe1bc1ca5a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6288255042,2024-10-20 21:45:00,Delivered,Zomato Delivery,5.0,"1 x Chilli Cheese Garlic Bread, 1 x Cheesy Garlic Bread",50% off upto Rs.100,498.0,19.9,100.0,0.0,0.0,0.0,417.9,,,,13.35,10.4,Incorrectly,,e2014d7148177fc80e944d6092745bd1e5a2cf47b3fb22ea3ea496ef1f33430e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6284170884,2024-10-20 13:15:00,Delivered,Zomato Delivery,1.0,"1 x Margherita Pizza, 1 x Indian Masala Cripser Fries",50% off upto Rs.100,927.0,41.35,100.0,0.0,0.0,0.0,868.35,,,,16.12,8.4,Incorrectly,,ea033c7e3fdbfee46b5ace8662f25153daa38d45a03478b580faf1c87ddcabce
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6274236280,2024-10-17 20:19:00,Delivered,Zomato Delivery,3.0,"1 x Spinach Sumac Pide, 1 x Masala Potato Pide",Buy 1 Get 1 - ₹299.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,,,,17.73,9.5,Incorrectly,,0c4fe454b8626c231d2f74fb033cf63d5e997f216d0e439a5709842819216b3b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6276797684,2024-10-17 18:42:00,Delivered,Zomato Delivery,3.0,"1 x Margherita Pizza, 1 x Bageecha Pizza",Buy 1 Get 1 - ₹459.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,15.57,12.6,Incorrectly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6267208888,2024-10-14 22:37:00,Delivered,Zomato Delivery,4.0,"1 x Cheesy Garlic Bread, 1 x Just Pepperoni Pizza",Flat Rs.200 off,1008.0,44.8,112.0,0.0,0.0,0.0,940.8,,,,17.68,9.0,Incorrectly,,6240210eae7e494c736bcba4c4caa924b39480194bc5b97eed4680d0f83b0361
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6246548772,2024-10-13 20:10:00,Delivered,Zomato Delivery,1.0,"1 x Indian Masala Cripser Fries, 1 x Margherita Pizza",Flat Rs.101 off,756.0,37.8,0.0,0.0,0.0,0.0,793.8,,,,19.78,9.9,Incorrectly,,16cf7200e716617c87dc575939fb94a63bf409c5107dbcb76e099fa415589853
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6252045002,2024-10-11 14:38:00,Delivered,Zomato Delivery,4.0,"1 x Cheesy Garlic Bread, 1 x Mushroom Pizza",,1038.0,51.9,0.0,0.0,0.0,0.0,1089.9,,,,3.13,11.8,Incorrectly,,1cce4ae101946bd0fc6184b4e1d0753239c988d9cc08c4925623771c13032d2f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6287849019,2024-10-20 22:32:00,Delivered,Zomato Delivery,1.0,1 x Pepperoni Garlic Bread,50% off upto Rs.100,397.0,14.85,100.0,0.0,0.0,0.0,311.85,,,,9.82,7.1,Incorrectly,,a879d2f22a98a7c0977752501260ead9766d8802acec7f1da152c424195190c5
20659868,Aura Pizzas,Sector 4,Delhi NCR,6280307180,2024-10-20 13:42:00,Delivered,Zomato Delivery,2.0,"1 x Indian Masala Cripser Fries, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,1317.0,65.85,0.0,0.0,0.0,0.0,1382.85,,,,14.97,13.0,Incorrectly,,8d0fbe2378a0f248e68cf3c1d542df324a09332bc47b056d2636a57693d71033
20659868,Aura Pizzas,Sector 4,Delhi NCR,6285441244,2024-10-20 11:19:00,Delivered,Zomato Delivery,6.0,1 x Murgh Amritsari Seekh Melt,50% off upto Rs.100,479.0,18.95,100.0,0.0,0.0,0.0,397.95,,,,11.72,8.2,Incorrectly,,640a09ff066ff07d6f59412d6cd33f1c26f07caaae6e4de830ecea1597797fea
20659868,Aura Pizzas,Sector 4,Delhi NCR,6283332193,2024-10-20 02:15:00,Delivered,Zomato Delivery,8.0,1 x Bageecha Pizza,50% off upto Rs.100,599.0,24.95,100.0,0.0,0.0,0.0,523.95,,,,18.58,24.0,Incorrectly,,d3822b64ba5c4380bb201d99c0841e5ff3723e07996b76662c4888443b3a7eab
20659868,Aura Pizzas,Sector 4,Delhi NCR,6277354892,2024-10-19 17:31:00,Delivered,Zomato Delivery,5.0,1 x Bageecha Pizza,50% off upto Rs.100,799.0,34.95,100.0,0.0,0.0,0.0,733.95,,,,11.58,10.6,Incorrectly,,aba9cbb845944c13215b38c577f105209e39b909810ec70790ff292c29ad2735
20659868,Aura Pizzas,Sector 4,Delhi NCR,6280385539,2024-10-18 20:16:00,Delivered,Zomato Delivery,1.0,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pizza",Flat Rs.200 off,1028.0,46.4,100.0,0.0,0.0,0.0,974.4,,,,17.85,7.5,Incorrectly,,d3f9543fc4bb117962d2db500d50551c6e0f61ca6841b35f3c7120586cbbabec
20659868,Aura Pizzas,Sector 4,Delhi NCR,6279607980,2024-10-18 15:10:00,Delivered,Zomato Delivery,3.0,"1 x Mushroom Mozzarella Melt, 1 x Makhani Paneer Pizza",50% off upto Rs.100,1028.0,46.4,100.0,0.0,0.0,0.0,974.4,,,,14.07,8.5,Incorrectly,,a91edcad8c60f107fa5ef1334caf83695f7b0729bd3e4fc949bd4506922f5867
20659868,Aura Pizzas,Sector 4,Delhi NCR,6276198544,2024-10-17 20:51:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",Buy 1 Get 1 - ₹749.00,799.0,39.95,0.0,0.0,0.0,0.0,838.95,,,,20.68,17.8,Incorrectly,,604ca19b2c224f76bb77e3db19b6a15fbf4f27abf713bd34409bb4dce52aec5f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6272999539,2024-10-16 19:46:00,Delivered,Zomato Delivery,9.0,1 x Mushroom Pizza,,799.0,39.95,0.0,0.0,0.0,0.0,838.95,,,,15.62,9.1,Incorrectly,,140d81e4d6a3fef461a1b08de2ab7c20943f8731bc87bb731a3781d48865748c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6248842812,2024-10-16 19:31:00,Delivered,Zomato Delivery,7.0,"1 x Makhani Paneer Pizza, 3 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",Flat 15% off,2325.0,99.41,336.77,79.9,0.0,0.0,2007.74,,,,20.77,16.7,Incorrectly,,cb9522f27b27206f333f7d5ea342768b0da8adcb72c3b44e75cf4a0171ce0e1b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6268189882,2024-10-16 11:35:00,Delivered,Zomato Delivery,2.0,1 x Bageecha Pizza,,799.0,39.95,0.0,79.9,0.0,0.0,759.05,,,,11.37,11.7,Incorrectly,,5a0fe714281b0c3d92a1fe8950d1c1b5e55fd99152e4f517084ca387cecd0812
20659868,Aura Pizzas,Sector 4,Delhi NCR,6269309435,2024-10-15 23:29:00,Delivered,Zomato Delivery,6.0,"2 x Mushroom Mozzarella Melt, 2 x All About Chicken Pizza, 2 x Mutton Seekh Pizza",,4414.0,220.7,0.0,0.0,0.0,0.0,4634.7,,,,38.4,20.1,Incorrectly,,af8fa015436aaf9ac82ea5c6e50b1504eeb47771777672e037b7a14b53a5c02b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6263816877,2024-10-15 12:41:00,Delivered,Zomato Delivery,9.0,"1 x Makhani Paneer Pizza, 1 x Spinach Sumac Pide, 1 x Peri Peri Crisper Fries",,1107.0,55.35,0.0,0.0,0.0,0.0,1162.35,,,,18.82,15.1,Incorrectly,,c22e4d9df6c75388d8967f0e6ebcfde485fc651de32963c1b5055485e2d20a39
20659868,Aura Pizzas,Sector 4,Delhi NCR,6269503992,2024-10-14 20:02:00,Delivered,Zomato Delivery,8.0,1 x All About Chicken Pizza,50% off upto Rs.100,659.0,27.95,100.0,0.0,0.0,0.0,586.95,,,,12.57,8.4,Incorrectly,,acd0a01f9c8369fb1f62c48c614693e0e096615a098a2d7b7f1cd5210a465eec
20659868,Aura Pizzas,Sector 4,Delhi NCR,6268493730,2024-10-14 19:20:00,Delivered,Zomato Delivery,9.0,"1 x Spinach Sumac Pide, 1 x Mushroom Mozzarella Melt, 1 x Fried Chicken Strips, 1 x Murgh Amritsari Seekh Pizza",Flat 15% off,1596.0,67.83,239.4,0.0,0.0,0.0,1424.43,,,,13.88,8.6,Incorrectly,,fb4f18c8da16344d3346e93b36a53131471dfb603baab88d73ef8cdb3dafce8f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6267536682,2024-10-14 16:43:00,Delivered,Zomato Delivery,7.0,"1 x Bageecha Pizza, 1 x Herbed Potato",50% off upto Rs.100,747.0,32.35,100.0,0.0,0.0,0.0,679.35,,,,11.08,9.8,Incorrectly,,3d520197ddff3572b0d402c6e5c805086c702fa682398f986d2eca0a85951f98
20659868,Aura Pizzas,Sector 4,Delhi NCR,6256266459,2024-10-13 14:48:00,Delivered,Zomato Delivery,6.0,"1 x Cheesy Garlic Bread, 1 x Makhani Paneer Pizza",,818.0,40.9,0.0,0.0,0.0,0.0,858.9,,,,15.78,9.9,Incorrectly,,dab72562c2bb4cb9da609d722fb156831f2b03406cef7a5990fe43e416eb650f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6262999319,2024-10-13 00:21:00,Delivered,Zomato Delivery,5.0,1 x Jamaican Chicken Melt,50% off upto Rs.100,479.0,18.95,100.0,0.0,0.0,0.0,397.95,,,,19.68,8.5,Incorrectly,,d710e2bb8ac4230de2878ae89c2401e692e6f24281d2b6bf61b2c06c690b536a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6259369457,2024-10-12 01:40:00,Delivered,Zomato Delivery,3.0,"1 x Makhani Paneer Pizza, 1 x Angara Paneer Melt, 1 x Bellpepper Onion Pizza",Flat 15% off,1607.0,68.3,241.05,0.0,0.0,0.0,1434.25,,,,17.28,13.5,Incorrectly,,bdbb28a0108a0421488a06bbce76f65740c051a6768e3d5bd8c9ecc64f31903b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6255503882,2024-10-11 21:36:00,Delivered,Zomato Delivery,7.0,"1 x Cheesy Garlic Bread, 1 x Bageecha Pizza",,1038.0,51.9,0.0,0.0,0.0,0.0,1089.9,,,,13.28,8.7,Incorrectly,,cb9522f27b27206f333f7d5ea342768b0da8adcb72c3b44e75cf4a0171ce0e1b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6259716679,2024-10-11 19:51:00,Delivered,Zomato Delivery,7.0,1 x Angara Paneer Melt,50% off upto Rs.100,449.0,17.45,100.0,0.0,0.0,0.0,366.45,,,,9.6,11.0,Incorrectly,,cdc7cce71537dfc8cdcf562394eeb39b7d115033df300edf2559aec7dc390e86
20659868,Aura Pizzas,Sector 4,Delhi NCR,6254945662,2024-10-11 12:54:00,Delivered,Zomato Delivery,3.0,"1 x Makhani Paneer Pizza, 1 x Iced Green Tea - Mojito, 1 x Desi Chicken Pepperoni Pizza, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Chilli Cheese Garlic Bread, 1 x Tipsy Tiger Ginger Ale",,2399.34,119.97,0.0,0.0,0.0,0.0,2519.31,,,,22.1,18.1,Incorrectly,,64d2d80ca6d1c9269e10d309e89cf2c25a8b0a8f36e3b338ee2650b6f9241e95
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6284935341,2024-10-20 20:14:00,Delivered,Zomato Delivery,14.0,1 x All About Chicken Pizza,,859.0,42.95,0.0,0.0,0.0,0.0,901.95,,,,26.82,7.5,Incorrectly,,b30192e63ef9ded34b12ffbf5a03d9256d8a399e4a82df3ee65d2e4557db7827
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6271831555,2024-10-20 20:01:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",50% off upto Rs.100,1178.0,53.9,100.0,0.0,0.0,0.0,1131.9,,,,32.74,8.4,Incorrectly,,3864778119f8e064841f0c0caa4669d551c10614da58bff7287618ca9dbf2096
